x,y,count
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
193,182,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
193,182,4
194,182,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
193,182,4
194,182,4
195,181,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
193,182,4
194,182,4
195,181,4
195,181,4
82,185,4
84,185,4
89,185,4
92,185,4
96,186,4
99,186,4
102,187,4
105,188,4
109,189,4
112,190,4
115,190,4
119,191,4
122,191,4
125,191,4
129,192,4
132,192,4
135,193,4
140,193,4
144,193,4
147,193,4
154,193,4
157,193,4
164,193,4
169,193,4
171,193,4
175,192,4
177,192,4
180,190,4
182,189,4
184,188,4
186,187,4
187,186,4
189,185,4
191,183,4
193,182,4
194,182,4
195,181,4
195,181,4
195,181,4
156,177,5
156,177,5
154,176,5
156,177,5
154,176,5
152,176,5
156,177,5
154,176,5
152,176,5
149,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
157,175,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
157,175,5
155,174,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
157,175,5
155,174,5
154,174,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
157,175,5
155,174,5
154,174,5
153,174,5
156,177,5
154,176,5
152,176,5
149,176,5
147,176,5
145,176,5
144,176,5
142,176,5
140,177,5
139,179,5
138,181,5
137,182,5
137,185,5
138,187,5
139,188,5
141,189,5
143,190,5
144,191,5
146,191,5
148,191,5
151,191,5
154,191,5
157,191,5
159,190,5
162,189,5
163,186,5
164,185,5
164,183,5
164,182,5
164,179,5
163,178,5
161,177,5
160,176,5
159,176,5
157,175,5
155,174,5
154,174,5
153,174,5
152,174,5
265,184,6
265,184,6
268,184,6
265,184,6
268,184,6
274,184,6
265,184,6
268,184,6
274,184,6
280,182,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
352,173,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
352,173,6
360,175,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
352,173,6
360,175,6
365,177,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
352,173,6
360,175,6
365,177,6
372,179,6
265,184,6
268,184,6
274,184,6
280,182,6
285,181,6
289,178,6
297,176,6
304,174,6
312,171,6
316,171,6
322,171,6
332,171,6
338,171,6
345,171,6
352,173,6
360,175,6
365,177,6
372,179,6
375,179,6
270,184,7
270,184,7
272,184,7
270,184,7
272,184,7
275,185,7
270,184,7
272,184,7
275,185,7
280,187,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
367,184,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
367,184,7
370,183,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
367,184,7
370,183,7
371,182,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
367,184,7
370,183,7
371,182,7
374,181,7
270,184,7
272,184,7
275,185,7
280,187,7
284,189,7
289,191,7
294,192,7
300,194,7
305,196,7
310,196,7
317,197,7
326,197,7
335,197,7
342,196,7
347,195,7
353,193,7
356,190,7
359,188,7
362,187,7
365,185,7
367,184,7
370,183,7
371,182,7
374,181,7
376,181,7
312,175,8
312,175,8
310,175,8
312,175,8
310,175,8
308,175,8
312,175,8
310,175,8
308,175,8
306,175,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
316,175,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
316,175,8
314,174,8
312,175,8
310,175,8
308,175,8
306,175,8
304,175,8
303,178,8
302,182,8
302,185,8
302,188,8
304,190,8
307,191,8
312,193,8
318,193,8
322,192,8
323,187,8
323,182,8
323,179,8
322,177,8
321,176,8
318,175,8
316,175,8
314,174,8
311,174,8
312,175,8
310,175,8
